text_container_index,entity_urn,entity_text,entity_type,confidence,entity_link,wikidata_id
2221,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.7@Ἁχαιὸς[1],Ἁχαιὸς,LOC,0.8749313354492188,,
2222,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.7@Πάλειαν[1],Πάλειαν,LOC,0.88654625415802,,
2223,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.8@Δυμαίων[1],Δυμαίων,LOC,0.9589572548866272,,
2223,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.8@Σωστράτου[1],Σωστράτου,PER,0.9978049397468567,,
2223,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.8@Ἡρακλέους[1],Ἡρακλέους,PER,0.9978485107421875,,
2223,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.8@Σώστρατον[1],Σώστρατον,PER,0.9987233281135559,,
2223,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.8@Ἡρακλέους[2],Ἡρακλέους,PER,0.9847857356071472,,
2223,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.8@Ἡρακλέα[1],Ἡρακλέα,PER,0.9974036812782288,,
2223,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.8@Ἡρακλῆς[1],Ἡρακλῆς,PER,0.9966086149215698,,
2223,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.8@Σωστράτῳ[1],Σωστράτῳ,PER,0.9944921731948853,,
2224,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.9@Δυμαίοις[1],Δυμαίοις,LOC,0.8136880397796631,,
2224,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.9@Ἀθηνᾶς[1],Ἀθηνᾶς,LOC,0.6765061020851135,,
2224,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.9@Δινδυμήνῃ[1],Δινδυμήνῃ,PER,0.9612973928451538,,
2224,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.9@Ἄττῃ[1],Ἄττῃ,PER,0.9883993864059448,,
2224,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.9@Ἄττης[1],Ἄττης,PER,0.8972178101539612,,
2224,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.9@Φρυγὸς[1],Φρυγὸς,PER,0.9839668869972229,,
2224,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.9@Λυδίαν[1],Λυδίαν,LOC,0.9917357563972473,,
2224,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.9@Λυδοῖς[1],Λυδοῖς,MISC,0.9929895401000977,,
2224,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.9@Λυδῶν[1],Λυδῶν,MISC,0.9914206266403198,,
2225,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.10@Λυδῶν[1],Λυδῶν,MISC,0.9944257736206055,,
2225,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.10@Ἄττης[1],Ἄττης,PER,0.9874573349952698,,
2225,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.10@Γαλατῶν[1],Γαλατῶν,MISC,0.6319600939750671,,
2225,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.10@Ἄττην[1],Ἄττην,PER,0.9825875163078308,,
2226,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.11@Σαγγαρίου[1],Σαγγαρίου,LOC,0.9901588559150696,,
2226,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.11@ἔρως[1],ἔρως,PER,0.6518329977989197,,
2227,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.12@ὑμέναιος[1],ὑμέναιος,PER,0.39260369539260864,,
2227,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.12@μανεὶς[1],μανεὶς,PER,0.48646852374076843,,
2227,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.12@Ἄττης[1],Ἄττης,PER,0.6644083857536316,,
2227,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.12@Διὸς[1],Διὸς,PER,0.9966193437576294,,
2227,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.12@Ἄττην[1],Ἄττην,PER,0.4855845868587494,,
2228,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.13@Δυμαίᾳ[1],Δυμαίᾳ,PER,0.9571205973625183,,
2228,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.13@δρομέως[1],δρομέως,PER,0.9493392109870911,,
2228,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.13@Ἀχαιῶν[1],Ἀχαιῶν,MISC,0.6757750511169434,,
2228,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.13@Ὀλυμπικὴν[1],Ὀλυμπικὴν,MISC,0.8947771191596985,,
2228,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.13@Ἀχαιῶν[2],Ἀχαιῶν,LOC,0.667509138584137,,
2228,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.13@Ἀχαιοὶ[1],Ἀχαιοὶ,LOC,0.9249285459518433,,
2228,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.13@Ὀλυμπίασιν[1],Ὀλυμπίασιν,MISC,0.9790921807289124,,
2228,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.13@Δελφούς[1],Δελφούς,LOC,0.980109453201294,,
2229,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.14@Ὀλυμπίαν[1],Ὀλυμπίαν,LOC,0.9527168273925781,,
2229,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.14@Σώστρατος[1],Σώστρατος,PER,0.9722377061843872,,
2229,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.14@Πελληνεὺς[1],Πελληνεὺς,MISC,0.8351647853851318,,
2229,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.14@Ἀχαιῶν[1],Ἀχαιῶν,MISC,0.6409785151481628,,
2229,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.14@Ὀλύμπια[1],Ὀλύμπια,LOC,0.8472241163253784,,
2229,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.17.14@Ὀλυμπίᾳ[1],Ὀλυμπίᾳ,LOC,0.969537615776062,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Πεῖρος[1],Πεῖρος,LOC,0.7195308804512024,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Ἀχαιῶν[1],Ἀχαιῶν,MISC,0.7893434166908264,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Ὤλενος[1],Ὤλενος,LOC,0.9865662455558777,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Πείρῳ[1],Πείρῳ,PER,0.7216079831123352,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Ἡρακλέα[1],Ἡρακλέα,PER,0.9973099231719971,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Ὠλένῳ[1],Ὠλένῳ,LOC,0.9889147877693176,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Ἡρακλῆς[1],Ἡρακλῆς,PER,0.9965282082557678,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Ὤλενος[1],Ὤλενος,LOC,0.9849129319190979,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Εὐρυτίωνα[1],Εὐρυτίωνα,PER,0.9699664115905762,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Ἑρμησιάνακτος[1],Ἑρμησιάνακτος,PER,0.543182909488678,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Ὤλενον[1],Ὤλενον,LOC,0.8729742765426636,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Πειράς[1],Πειράς,LOC,0.8546950221061707,,
2230,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.1@Εὐρυτειὰς[1],Εὐρυτειὰς,PER,0.441586434841156,,
2231,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.2@Πείρου[1],Πείρου,LOC,0.835346519947052,,
2231,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.2@Πατρέων[1],Πατρέων,LOC,0.7542600035667419,,
2231,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.2@Γλαῦκος[1],Γλαῦκος,PER,0.411185622215271,,
2231,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.2@Πατρέων[1],Πατρέων,MISC,0.9499353170394897,,
2231,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.2@Εὔμηλον[1],Εὔμηλον,PER,0.5032970309257507,,
2231,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.2@Τριπτολέμου[1],Τριπτολέμου,PER,0.9858570098876953,,
2231,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.2@Ἀττικῆς[1],Ἀττικῆς,MISC,0.9811015725135803,,
2231,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.2@Ἀρόην[1],Ἀρόην,LOC,0.5084067583084106,,
2232,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.3@Ἀνθείαν[1],Ἀνθείαν,PER,0.9935956597328186,,
2232,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.3@Εὐμήλου[1],Εὐμήλου,PER,0.992878258228302,,
2232,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.3@Τριπτολέμου[1],Τριπτολέμου,PER,0.5227031111717224,,
2232,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.3@Τριπτόλεμος[2],Τριπτόλεμος,PER,0.5219990611076355,,
2232,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.3@Εὔμηλος[1],Εὔμηλος,PER,0.952593207359314,,
2232,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.3@Ἄνθειαν[1],Ἄνθειαν,PER,0.341368168592453,,
2232,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.3@Εὐμήλου[2],Εὐμήλου,PER,0.9526348114013672,,
2233,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.4@Ἀνθείας[1],Ἀνθείας,LOC,0.913184642791748,,
2233,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.4@Ἀρόης[1],Ἀρόης,LOC,0.819167971611023,,
2233,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.4@Μεσάτις[1],Μεσάτις,LOC,0.5690639019012451,,
2233,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.4@Πατρεῖς[1],Πατρεῖς,MISC,0.9732575416564941,,
2233,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.4@Διονύσου[1],Διονύσου,PER,0.9966503977775574,,
2233,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.4@Μεσάτει[1],Μεσάτει,LOC,0.9832309484481812,,
2233,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.4@Τιτάνων[1],Τιτάνων,MISC,0.96509850025177,,
2233,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.4@Μεσάτεως[1],Μεσάτεως,LOC,0.9875818490982056,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Ἀχαιῶν[1],Ἀχαιῶν,LOC,0.751919150352478,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Ἴωνας[1],Ἴωνας,LOC,0.4742363691329956,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Πατρεὺς[1],Πατρεὺς,PER,0.9368108510971069,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Πρευγένους[1],Πρευγένους,PER,0.5339269638061523,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Ἄνθειαν[1],Ἄνθειαν,PER,0.5195449590682983,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Μεσάτιν[1],Μεσάτιν,LOC,0.9753957390785217,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Ἀχαιοῖς[1],Ἀχαιοῖς,LOC,0.9042174816131592,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Πάτρας[1],Πάτρας,LOC,0.9900553226470947,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Ἀγήνωρ[1],Ἀγήνωρ,PER,0.9445173144340515,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Ἀρέως[1],Ἀρέως,PER,0.9943252205848694,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Ἄμπυκος[1],Ἄμπυκος,PER,0.6164751648902893,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Πελίου[1],Πελίου,PER,0.4165796935558319,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Αἰγινήτου[1],Αἰγινήτου,MISC,0.6533306837081909,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Ἁρπάλου[1],Ἁρπάλου,PER,0.918286144733429,,
2234,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.5@Λακεδαίμονος[1],Λακεδαίμονος,LOC,0.9892584681510925,,
2235,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.6@Πατρεῖς[1],Πατρεῖς,MISC,0.5949392914772034,,
2235,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.6@Αἰτωλίαν[1],Αἰτωλίαν,LOC,0.994762122631073,,
2235,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.6@Ἀχαιῶν[1],Ἀχαιῶν,MISC,0.7409419417381287,,
2235,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.6@Αἰτωλῶν[1],Αἰτωλῶν,LOC,0.7694360017776489,,
2235,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.6@Γαλάτας[1],Γαλάτας,MISC,0.9924454092979431,,
2235,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.6@Πάτρας[1],Πάτρας,LOC,0.6801084280014038,,
2235,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.6@Μεσάτιν[1],Μεσάτιν,LOC,0.731107771396637,,
2235,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.6@Ἄνθειαν[1],Ἄνθειαν,LOC,0.7741312980651855,,
2235,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.6@Βολίνην[1],Βολίνην,MISC,0.5471804738044739,,
2236,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.7@Αὔγουστος[1],Αὔγουστος,PER,0.8031759262084961,,
2236,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.7@Πάτρας[1],Πάτρας,LOC,0.9919650554656982,,
2236,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.7@Πάτρας[2],Πάτρας,LOC,0.9905173182487488,,
2236,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.7@Ἀχαιοὺς[1],Ἀχαιοὺς,MISC,0.8072950839996338,,
2236,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.7@Ἀχαιῶν[1],Ἀχαιῶν,LOC,0.6367008686065674,,
2236,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.7@Ῥωμαῖοι[1],Ῥωμαῖοι,MISC,0.9953144788742065,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Πατρεῦσι[1],Πατρεῦσι,MISC,0.9822308421134949,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Λαφρίας[1],Λαφρίας,PER,0.6748449802398682,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Ἀρτέμιδος[1],Ἀρτέμιδος,PER,0.9960247278213501,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Καλυδῶνος[1],Καλυδῶνος,LOC,0.9801645278930664,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Αἰτωλίας[1],Αἰτωλίας,LOC,0.9923262596130371,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Αὐγούστου[1],Αὐγούστου,PER,0.41164034605026245,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Νικόπολιν[1],Νικόπολιν,LOC,0.9800218939781189,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Ἀκτίου[1],Ἀκτίου,LOC,0.9876123070716858,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Αἰτωλικόν[1],Αἰτωλικόν,LOC,0.7826251983642578,,
2237,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.8@Λαφρίας[2],Λαφρίας,PER,0.6692789196968079,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Αἰτωλίας[1],Αἰτωλίας,LOC,0.9930329322814941,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Ἀκαρνάνων[1],Ἀκαρνάνων,MISC,0.7195497751235962,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Νικόπολιν[1],Νικόπολιν,LOC,0.3602865934371948,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Πατρεῦσι[1],Πατρεῦσι,MISC,0.98673415184021,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Καλυδῶνος[1],Καλυδῶνος,LOC,0.9932136535644531,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Λαφρίας[1],Λαφρίας,LOC,0.8537886142730713,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Πατρέων[1],Πατρέων,LOC,0.6438738703727722,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Λαφρίαν[1],Λαφρίαν,PER,0.5481666922569275,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Φωκέως[1],Φωκέως,MISC,0.9834287762641907,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Λάφριον[1],Λάφριον,PER,0.5004581212997437,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Κασταλίου[1],Κασταλίου,LOC,0.4914194643497467,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Δελφοῦ[1],Δελφοῦ,LOC,0.953981876373291,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Καλυδωνίοις[1],Καλυδωνίοις,MISC,0.9823781847953796,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Ἀρτέμιδος[1],Ἀρτέμιδος,PER,0.9941995143890381,,
2238,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.9@Ἀρτέμιδος[1],Ἀρτέμιδος,PER,0.9925811290740967,,
2239,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.10@Καλυδωνίοις[1],Καλυδωνίοις,MISC,0.9800214171409607,,
2239,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.10@Σικυωνίου[1],Σικυωνίου,MISC,0.9866248369216919,,
2239,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.10@Αἰγινήτου[1],Αἰγινήτου,MISC,0.9934561848640442,,
2240,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.11@Ἀρτέμιδι[1],Ἀρτέμιδι,PER,0.9953741431236267,,
2241,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.18.12@Ἀρτέμιδι[1],Ἀρτέμιδι,PER,0.9949749708175659,,
2243,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.1@Λαφρίας[1],Λαφρίας,LOC,0.4833769202232361,,
2243,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.1@Εὐρυπύλου[1],Εὐρυπύλου,PER,0.9960343241691589,,
2243,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.1@Εὐρυπύλου[2],Εὐρυπύλου,PER,0.9972063899040222,,
2243,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.1@Ἰώνων[1],Ἰώνων,MISC,0.9888709187507629,,
2243,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.1@Ἀρόην[1],Ἀρόην,MISC,0.3962169885635376,,
2243,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.1@Ἄνθειαν[1],Ἄνθειαν,LOC,0.45411989092826843,,
2243,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.1@Μεσάτιν[1],Μεσάτιν,LOC,0.690578281879425,,
2243,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.1@Ἀρτέμιδος[1],Ἀρτέμιδος,PER,0.9959878325462341,,
2243,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.1@Ἴωνες[1],Ἴωνες,MISC,0.9960183501243591,,
2244,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.2@Κομαιθὼ[1],Κομαιθὼ,PER,0.6889588832855225,,
2244,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.2@Μελάνιππον[1],Μελάνιππον,PER,0.8588253855705261,,
2244,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.2@Μελάνιππος[1],Μελάνιππος,PER,0.8728000521659851,,
2244,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.2@Μελανίππῳ[1],Μελανίππῳ,PER,0.7431546449661255,,
2244,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.2@Κομαιθὼ[2],Κομαιθὼ,PER,0.4396759271621704,,
2244,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.2@Κομαιθοῦς[1],Κομαιθοῦς,PER,0.4764925241470337,,
2245,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.3@Μελανίππου[1],Μελανίππου,PER,0.9600988030433655,,
2245,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.3@Ἀρτέμιδος[1],Ἀρτέμιδος,PER,0.9967208504676819,,
2245,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.3@Κομαιθὼ[1],Κομαιθὼ,PER,0.4850054681301117,,
2245,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.3@Μελάνιππος[1],Μελάνιππος,PER,0.6779108047485352,,
2245,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.3@ἔρωτος[1],ἔρωτος,PER,0.867026150226593,,
2245,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.3@Ἀρτέμιδος[1],Ἀρτέμιδος,PER,0.9978343844413757,,
2246,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.4@Δελφοῖς[1],Δελφοῖς,LOC,0.9931383728981018,,
2246,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.4@Πυθία[1],Πυθία,PER,0.9979212880134583,,
2246,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.4@Ἀρτέμιδι[1],Ἀρτέμιδι,PER,0.9961457252502441,,
2248,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.6@Ἀρτέμιδι[1],Ἀρτέμιδι,PER,0.992098331451416,,
2248,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.6@Δελφῶν[1],Δελφῶν,LOC,0.9930619597434998,,
2248,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.6@Ἰλίου[1],Ἰλίου,LOC,0.9868685007095337,,
2248,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.6@Ἑλλήνων[1],Ἑλλήνων,MISC,0.991838276386261,,
2248,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.6@Εὐρύπυλος[1],Εὐρύπυλος,PER,0.9964197874069214,,
2248,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.6@Διονύσου[1],Διονύσου,PER,0.9959631562232971,,
2248,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.6@Ἡφαίστου[1],Ἡφαίστου,PER,0.9977825284004211,,
2248,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.6@Διὸς[1],Διὸς,PER,0.9959883093833923,,
2248,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.6@Δαρδάνῳ[1],Δαρδάνῳ,LOC,0.9685784578323364,,
2249,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.7@Αἰνείας[1],Αἰνείας,PER,0.9980156421661377,,
2249,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.7@Κασσάνδρας[1],Κασσάνδρας,PER,0.9975379705429077,,
2249,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.7@Ἑλλήνων[1],Ἑλλήνων,MISC,0.9906541705131531,,
2249,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.7@Εὐρύπυλος[1],Εὐρύπυλος,PER,0.9965406060218811,,
2249,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.7@Θεσσαλίαν[1],Θεσσαλίαν,LOC,0.9948211908340454,,
2249,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.7@Κίρραν[1],Κίρραν,LOC,0.9928923845291138,,
2249,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.7@Δελφοὺς[1],Δελφοὺς,LOC,0.9928225874900818,,
2250,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.8@Εὐρυπύλου[1],Εὐρυπύλου,PER,0.9892488718032837,,
2250,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.8@Ἀρόῃ[1],Ἀρόῃ,PER,0.5023065209388733,,
2251,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.9@Εὐρυπύλῳ[1],Εὐρυπύλῳ,PER,0.9876573085784912,,
2251,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.9@Μείλιχος[1],Μείλιχος,PER,0.841499388217926,,
2251,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.9@Θεσσαλῷ[1],Θεσσαλῷ,MISC,0.9912453293800354,,
2251,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.9@Εὐρυπύλῳ[2],Εὐρυπύλῳ,PER,0.9866431951522827,,
2251,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.9@Εὐρύπυλον[1],Εὐρύπυλον,PER,0.990014910697937,,
2251,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:7.19.9@Ὠλένῳ[1],Ὠλένῳ,LOC,0.9883773922920227,,
